"YEAR","JURISDICTION","LOCATION","AGE_GROUP","DETECTION_METHOD","FINES","ARRESTS","CHARGES","OFFENSES_SUM"
2024,"NSW","Inner Regional Australia","40-64","Police issued",77,0,0,77
2024,"NSW","Inner Regional Australia","65 and over","Police issued",18,0,0,18
2024,"NSW","Major Cities of Australia","0-16","Police issued",7,0,0,7
2024,"NSW","Major Cities of Australia","17-25","Police issued",110,0,3,113
2024,"NSW","Major Cities of Australia","26-39","Police issued",156,0,5,161
2024,"NSW","Major Cities of Australia","40-64","Police issued",124,0,2,126
2024,"NSW","Major Cities of Australia","65 and over","Police issued",22,0,1,23
2024,"NSW","Outer Regional Australia","0-16","Police issued",1,0,0,1
2024,"NSW","Outer Regional Australia","17-25","Police issued",18,0,2,20
2024,"NSW","Outer Regional Australia","26-39","Police issued",23,0,0,23
2024,"NSW","Outer Regional Australia","40-64","Police issued",18,0,0,18
2024,"NSW","Outer Regional Australia","65 and over","Police issued",5,0,0,5
2024,"NSW","Remote Australia","17-25","Police issued",2,0,0,2
2024,"NSW","Remote Australia","26-39","Police issued",5,0,0,5
2024,"NSW","Remote Australia","40-64","Police issued",3,0,0,3
2024,"NSW","Unknown","17-25","Police issued",6,0,0,6
2024,"NSW","Unknown","26-39","Police issued",10,0,0,10
2024,"NSW","Unknown","40-64","Police issued",6,0,0,6
2024,"NSW","Very Remote Australia","26-39","Police issued",0,0,1,1
2024,"NT","Unknown","0-16","Police issued",0,0,1,1
2024,"NT","Unknown","17-25","Police issued",36,1,13,50
2024,"NT","Unknown","26-39","Police issued",60,5,65,130
2024,"NT","Unknown","40-64","Police issued",47,3,16,66
2024,"NT","Unknown","65 and over","Police issued",5,0,0,5
2024,"QLD","Unknown","0-16","Camera",42,0,0,42
2024,"QLD","Unknown","0-16","Police issued",1,0,0,1
2024,"QLD","Unknown","17-25","Camera",351,0,0,351
2024,"QLD","Unknown","17-25","Police issued",59,0,0,59
2024,"QLD","Unknown","26-39","Camera",877,0,0,877
2024,"QLD","Unknown","26-39","Police issued",99,0,0,99
2024,"QLD","Unknown","40-64","Camera",951,0,0,951
2024,"QLD","Unknown","40-64","Police issued",83,0,0,83
2024,"QLD","Unknown","65 and over","Camera",238,0,0,238
2024,"QLD","Unknown","65 and over","Police issued",12,0,0,12
2024,"QLD","Unknown","Unknown","Camera",12,0,0,12
2024,"SA","Inner Regional Australia","17-25","Police issued",7,0,0,7
2024,"SA","Inner Regional Australia","26-39","Police issued",6,0,0,6
2024,"SA","Inner Regional Australia","40-64","Police issued",16,0,0,16
2024,"SA","Inner Regional Australia","65 and over","Police issued",5,0,0,5
2024,"SA","Major Cities of Australia","17-25","Police issued",15,0,0,15
2024,"SA","Major Cities of Australia","26-39","Police issued",36,0,0,36
2024,"SA","Major Cities of Australia","40-64","Police issued",47,0,0,47
2024,"SA","Major Cities of Australia","65 and over","Police issued",13,0,0,13
2024,"SA","Outer Regional Australia","17-25","Police issued",6,0,0,6
2024,"SA","Outer Regional Australia","26-39","Police issued",14,0,0,14
2024,"SA","Outer Regional Australia","40-64","Police issued",13,0,0,13
2024,"SA","Outer Regional Australia","65 and over","Police issued",4,0,0,4
2024,"SA","Remote Australia","40-64","Police issued",3,0,0,3
2024,"SA","Remote Australia","65 and over","Police issued",1,0,0,1
2024,"SA","Unknown","26-39","Police issued",2,0,0,2
2024,"SA","Unknown","40-64","Police issued",3,0,0,3
2024,"SA","Unknown","65 and over","Police issued",3,0,0,3
2024,"SA","Very Remote Australia","17-25","Police issued",1,0,0,1
2024,"SA","Very Remote Australia","26-39","Police issued",7,0,0,7
2024,"SA","Very Remote Australia","40-64","Police issued",2,0,0,2
2024,"SA","Very Remote Australia","65 and over","Police issued",4,0,0,4
2024,"TAS","Unknown","17-25","Camera",47,0,0,47
2024,"TAS","Unknown","17-25","Police issued",15,0,2,17
2024,"TAS","Unknown","26-39","Camera",105,0,0,105
2024,"TAS","Unknown","26-39","Police issued",23,0,1,24
2024,"TAS","Unknown","40-64","Camera",126,0,0,126
2024,"TAS","Unknown","40-64","Police issued",21,0,1,22
2024,"TAS","Unknown","65 and over","Camera",52,0,0,52
2024,"TAS","Unknown","65 and over","Police issued",4,0,0,4
2024,"TAS","Unknown","Unknown","Camera",1,0,0,1
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",46,0,0,46
2024,"VIC","Inner Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",189,0,0,189
2024,"VIC","Inner Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","40-64","Camera",265,0,0,265
2024,"VIC","Inner Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","65 and over","Camera",122,0,0,122
2024,"VIC","Inner Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","Unknown","Camera",158,0,0,158
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",230,0,0,230
2024,"VIC","Major Cities of Australia","26-39","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","26-39","Camera",999,0,0,999
2024,"VIC","Major Cities of Australia","40-64","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","40-64","Camera",1399,0,0,1399
2024,"VIC","Major Cities of Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","65 and over","Camera",406,0,0,406
2024,"VIC","Major Cities of Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","Unknown","Camera",927,0,0,927
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Police issued",79,0,0,79
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Police issued",157,0,0,157
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Police issued",138,0,0,138
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Police issued",45,0,0,45
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","Unknown","Police issued",1,0,0,1
2024,"WA","Unknown","17-25","Police issued",33,0,0,33
2024,"WA","Unknown","17-25","Unknown",0,0,4,4
2024,"WA","Unknown","26-39","Police issued",86,0,0,86
2024,"WA","Unknown","26-39","Unknown",0,0,15,15
2024,"WA","Unknown","40-64","Police issued",42,0,0,42
2024,"WA","Unknown","40-64","Unknown",0,0,3,3
2024,"WA","Unknown","65 and over","Police issued",12,0,0,12
2024,"ACT","Major Cities of Australia","17-25","Police issued",1,0,0,1
2024,"ACT","Major Cities of Australia","26-39","Police issued",1,0,1,2
2024,"NSW","Inner Regional Australia","0-16","Police issued",1,0,0,1
2024,"NSW","Inner Regional Australia","17-25","Police issued",40,0,3,43
2024,"NSW","Inner Regional Australia","26-39","Police issued",105,0,3,108
2024,"NSW","Inner Regional Australia","40-64","Police issued",60,0,0,60
2024,"NSW","Inner Regional Australia","65 and over","Police issued",8,0,0,8
2024,"NSW","Major Cities of Australia","0-16","Police issued",1,0,0,1
2024,"NSW","Major Cities of Australia","17-25","Police issued",72,0,1,73
2024,"NSW","Major Cities of Australia","26-39","Police issued",148,0,1,149
2024,"NSW","Major Cities of Australia","40-64","Police issued",93,0,2,95
2024,"NSW","Major Cities of Australia","65 and over","Police issued",11,0,0,11
2024,"NSW","Outer Regional Australia","0-16","Police issued",1,0,0,1
2024,"NSW","Outer Regional Australia","17-25","Police issued",21,0,1,22
2024,"NSW","Outer Regional Australia","26-39","Police issued",40,0,1,41
2024,"NSW","Outer Regional Australia","40-64","Police issued",34,0,0,34
2024,"NSW","Outer Regional Australia","65 and over","Police issued",2,0,0,2
2024,"NSW","Remote Australia","17-25","Police issued",1,0,0,1
2024,"NSW","Remote Australia","26-39","Police issued",1,0,1,2
2024,"NSW","Remote Australia","40-64","Police issued",1,0,0,1
2024,"NSW","Unknown","17-25","Police issued",8,0,1,9
2024,"NSW","Unknown","26-39","Police issued",7,0,0,7
2024,"NSW","Unknown","40-64","Police issued",11,0,0,11
2024,"NSW","Unknown","65 and over","Police issued",1,0,0,1
2024,"NSW","Very Remote Australia","17-25","Police issued",1,0,0,1
2024,"NSW","Very Remote Australia","26-39","Police issued",2,0,0,2
2024,"NT","Unknown","17-25","Police issued",18,4,22,44
2024,"NT","Unknown","26-39","Police issued",32,0,38,70
2024,"NT","Unknown","40-64","Police issued",25,2,24,51
2024,"NT","Unknown","65 and over","Police issued",3,0,0,3
2024,"QLD","Unknown","0-16","Camera",42,0,0,42
2024,"QLD","Unknown","17-25","Camera",307,0,0,307
2024,"QLD","Unknown","17-25","Police issued",47,0,0,47
2024,"QLD","Unknown","26-39","Camera",831,0,0,831
2024,"QLD","Unknown","26-39","Police issued",101,0,0,101
2024,"QLD","Unknown","40-64","Camera",832,0,0,832
2024,"QLD","Unknown","40-64","Police issued",76,0,0,76
2024,"QLD","Unknown","65 and over","Camera",221,0,0,221
2024,"QLD","Unknown","65 and over","Police issued",15,0,0,15
2024,"QLD","Unknown","Unknown","Camera",14,0,0,14
2024,"SA","Inner Regional Australia","17-25","Police issued",5,0,0,5
2024,"SA","Inner Regional Australia","26-39","Police issued",6,0,0,6
2024,"SA","Inner Regional Australia","40-64","Police issued",11,0,0,11
2024,"SA","Inner Regional Australia","65 and over","Police issued",2,0,0,2
2024,"SA","Major Cities of Australia","0-16","Police issued",2,0,0,2
2024,"SA","Major Cities of Australia","17-25","Police issued",14,0,0,14
2024,"SA","Major Cities of Australia","26-39","Police issued",34,0,0,34
2024,"SA","Major Cities of Australia","40-64","Police issued",31,0,0,31
2024,"SA","Major Cities of Australia","65 and over","Police issued",12,0,0,12
2024,"SA","Outer Regional Australia","0-16","Police issued",1,0,0,1
2024,"SA","Outer Regional Australia","17-25","Police issued",9,0,0,9
2024,"SA","Outer Regional Australia","26-39","Police issued",13,0,0,13
2024,"SA","Outer Regional Australia","40-64","Police issued",18,0,0,18
2024,"SA","Outer Regional Australia","65 and over","Police issued",14,0,0,14
2024,"SA","Remote Australia","40-64","Police issued",2,0,0,2
2024,"SA","Unknown","26-39","Police issued",1,0,0,1
2024,"SA","Unknown","40-64","Police issued",2,0,0,2
2024,"SA","Unknown","65 and over","Police issued",1,0,0,1
2024,"SA","Very Remote Australia","17-25","Police issued",1,0,0,1
2024,"SA","Very Remote Australia","26-39","Police issued",6,0,0,6
2024,"SA","Very Remote Australia","40-64","Police issued",5,0,0,5
2024,"SA","Very Remote Australia","65 and over","Police issued",2,0,0,2
2024,"TAS","Unknown","0-16","Camera",1,0,0,1
2024,"TAS","Unknown","17-25","Camera",21,0,0,21
2024,"TAS","Unknown","17-25","Police issued",9,0,2,11
2024,"TAS","Unknown","26-39","Camera",105,0,0,105
2024,"TAS","Unknown","26-39","Police issued",16,0,4,20
2024,"TAS","Unknown","40-64","Camera",93,0,0,93
2024,"TAS","Unknown","40-64","Police issued",15,0,1,16
2024,"TAS","Unknown","65 and over","Camera",39,0,0,39
2024,"TAS","Unknown","65 and over","Police issued",8,0,1,9
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",41,0,0,41
2024,"VIC","Inner Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",154,0,0,154
2024,"VIC","Inner Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","40-64","Camera",267,0,0,267
2024,"VIC","Inner Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","65 and over","Camera",106,0,0,106
2024,"VIC","Inner Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","Unknown","Camera",141,0,0,141
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",232,0,0,232
2024,"VIC","Major Cities of Australia","26-39","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","26-39","Camera",1067,0,0,1067
2024,"VIC","Major Cities of Australia","40-64","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","40-64","Camera",1516,0,0,1516
2024,"VIC","Major Cities of Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","65 and over","Camera",455,0,0,455
2024,"VIC","Major Cities of Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","Unknown","Camera",1115,0,0,1115
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Police issued",59,0,0,59
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Police issued",174,0,0,174
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Police issued",153,0,0,153
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Police issued",28,0,0,28
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"WA","Unknown","0-16","Unknown",0,0,1,1
2024,"WA","Unknown","17-25","Police issued",66,0,0,66
2024,"WA","Unknown","17-25","Unknown",0,0,4,4
2024,"WA","Unknown","26-39","Police issued",94,0,0,94
2024,"WA","Unknown","26-39","Unknown",0,2,16,18
2024,"WA","Unknown","40-64","Police issued",66,0,0,66
2024,"WA","Unknown","40-64","Unknown",0,0,2,2
2024,"WA","Unknown","65 and over","Police issued",16,0,0,16
2024,"WA","Unknown","65 and over","Unknown",0,0,1,1
2024,"ACT","Major Cities of Australia","40-64","Police issued",1,0,0,1
2024,"NSW","Inner Regional Australia","17-25","Police issued",66,0,6,72
2024,"NSW","Inner Regional Australia","26-39","Police issued",105,0,1,106
2024,"NSW","Inner Regional Australia","40-64","Police issued",70,0,0,70
2024,"NSW","Inner Regional Australia","65 and over","Police issued",14,0,1,15
2024,"NSW","Major Cities of Australia","17-25","Police issued",90,0,3,93
2024,"NSW","Major Cities of Australia","26-39","Police issued",180,0,5,185
2024,"NSW","Major Cities of Australia","40-64","Police issued",119,0,2,121
2024,"NSW","Major Cities of Australia","65 and over","Police issued",16,0,0,16
2024,"NSW","Outer Regional Australia","0-16","Police issued",3,0,0,3
2024,"NSW","Outer Regional Australia","17-25","Police issued",14,0,1,15
2024,"NSW","Outer Regional Australia","26-39","Police issued",35,0,3,38
2024,"NSW","Outer Regional Australia","40-64","Police issued",28,0,0,28
2024,"NSW","Outer Regional Australia","65 and over","Police issued",2,0,0,2
2024,"NSW","Remote Australia","17-25","Police issued",2,0,1,3
2024,"NSW","Remote Australia","26-39","Police issued",5,0,0,5
2024,"NSW","Remote Australia","40-64","Police issued",3,0,0,3
2024,"NSW","Unknown","17-25","Police issued",1,0,0,1
2024,"NSW","Unknown","26-39","Police issued",5,0,0,5
2024,"NSW","Unknown","40-64","Police issued",2,0,0,2
2024,"NSW","Unknown","65 and over","Police issued",1,0,0,1
2024,"NSW","Very Remote Australia","17-25","Police issued",3,0,0,3
2024,"NSW","Very Remote Australia","26-39","Police issued",2,0,1,3
2024,"NT","Unknown","0-16","Police issued",0,1,3,4
2024,"NT","Unknown","17-25","Police issued",9,1,27,37
2024,"NT","Unknown","26-39","Police issued",30,1,14,45
2024,"NT","Unknown","40-64","Police issued",22,2,23,47
2024,"QLD","Unknown","0-16","Camera",63,0,0,63
2024,"QLD","Unknown","0-16","Police issued",2,0,0,2
2024,"QLD","Unknown","17-25","Camera",437,0,0,437
2024,"QLD","Unknown","17-25","Police issued",61,0,0,61
2024,"QLD","Unknown","26-39","Camera",1040,0,0,1040
2024,"QLD","Unknown","26-39","Police issued",117,0,0,117
2024,"QLD","Unknown","40-64","Camera",1125,0,0,1125
2024,"QLD","Unknown","40-64","Police issued",80,0,0,80
2024,"QLD","Unknown","65 and over","Camera",263,0,0,263
2024,"QLD","Unknown","65 and over","Police issued",12,0,0,12
2024,"QLD","Unknown","Unknown","Camera",22,0,0,22
2024,"SA","Inner Regional Australia","17-25","Police issued",1,0,0,1
2024,"SA","Inner Regional Australia","26-39","Police issued",3,0,0,3
2024,"SA","Inner Regional Australia","40-64","Police issued",11,0,0,11
2024,"SA","Inner Regional Australia","65 and over","Police issued",7,0,0,7
2024,"SA","Major Cities of Australia","17-25","Police issued",16,0,0,16
2024,"SA","Major Cities of Australia","26-39","Police issued",27,0,0,27
2024,"SA","Major Cities of Australia","40-64","Police issued",24,0,0,24
2024,"SA","Major Cities of Australia","65 and over","Police issued",7,0,0,7
2024,"SA","Outer Regional Australia","17-25","Police issued",6,0,0,6
2024,"SA","Outer Regional Australia","26-39","Police issued",13,0,0,13
2024,"SA","Outer Regional Australia","40-64","Police issued",11,0,0,11
2024,"SA","Outer Regional Australia","65 and over","Police issued",3,0,0,3
2024,"SA","Remote Australia","26-39","Police issued",2,0,0,2
2024,"SA","Remote Australia","40-64","Police issued",3,0,0,3
2024,"SA","Remote Australia","65 and over","Police issued",2,0,0,2
2024,"SA","Unknown","17-25","Police issued",1,0,0,1
2024,"SA","Unknown","26-39","Police issued",3,0,0,3
2024,"SA","Unknown","40-64","Police issued",1,0,0,1
2024,"SA","Unknown","65 and over","Police issued",1,0,0,1
2024,"SA","Very Remote Australia","17-25","Police issued",2,0,0,2
2024,"SA","Very Remote Australia","26-39","Police issued",9,0,0,9
2024,"SA","Very Remote Australia","40-64","Police issued",5,0,0,5
2024,"TAS","Unknown","17-25","Camera",9,0,0,9
2024,"TAS","Unknown","17-25","Police issued",7,0,3,10
2024,"TAS","Unknown","26-39","Camera",57,0,0,57
2024,"TAS","Unknown","26-39","Police issued",6,0,1,7
2024,"TAS","Unknown","40-64","Camera",65,0,0,65
2024,"TAS","Unknown","40-64","Police issued",15,0,6,21
2024,"TAS","Unknown","65 and over","Camera",37,0,0,37
2024,"TAS","Unknown","65 and over","Police issued",5,0,0,5
2024,"TAS","Unknown","Unknown","Camera",1,0,0,1
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",73,0,0,73
2024,"VIC","Inner Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",169,0,0,169
2024,"VIC","Inner Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","40-64","Camera",247,0,0,247
2024,"VIC","Inner Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","65 and over","Camera",118,0,0,118
2024,"VIC","Inner Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","Unknown","Camera",178,0,0,178
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",277,0,0,277
2024,"VIC","Major Cities of Australia","26-39","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","26-39","Camera",1093,0,0,1093
2024,"VIC","Major Cities of Australia","40-64","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","40-64","Camera",1618,0,0,1618
2024,"VIC","Major Cities of Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","65 and over","Camera",404,0,0,404
2024,"VIC","Major Cities of Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","Unknown","Camera",1045,0,0,1045
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",16,0,0,16
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",81,0,0,81
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",74,0,0,74
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",41,0,0,41
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",82,0,0,82
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Police issued",1,0,0,1
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Police issued",76,0,0,76
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Police issued",154,0,0,154
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Police issued",147,0,0,147
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Police issued",39,0,0,39
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"WA","Unknown","17-25","Police issued",40,0,0,40
2024,"WA","Unknown","17-25","Unknown",0,0,12,12
2024,"WA","Unknown","26-39","Police issued",65,0,0,65
2024,"WA","Unknown","26-39","Unknown",0,0,8,8
2024,"WA","Unknown","40-64","Police issued",52,0,0,52
2024,"WA","Unknown","40-64","Unknown",0,0,2,2
2024,"WA","Unknown","65 and over","Police issued",11,0,0,11
2024,"ACT","Major Cities of Australia","17-25","Police issued",0,0,1,1
2024,"ACT","Major Cities of Australia","26-39","Police issued",3,0,0,3
2024,"NSW","Inner Regional Australia","17-25","Police issued",51,0,2,53
2024,"NSW","Inner Regional Australia","26-39","Police issued",64,0,1,65
2024,"NSW","Inner Regional Australia","40-64","Police issued",31,0,0,31
2024,"NSW","Inner Regional Australia","65 and over","Police issued",9,0,0,9
2024,"NSW","Major Cities of Australia","0-16","Police issued",1,0,0,1
2024,"NSW","Major Cities of Australia","17-25","Police issued",64,0,4,68
2024,"NSW","Major Cities of Australia","26-39","Police issued",89,0,5,94
